Customer_ID,upsell_xsell,acct_age,credit_class,sales_channel,rfm_score,Est_HH_Income,region_US,state_US,cs_ttl_pop,cs_ttl_male,cs_ttl_female,cs_ttl_hhlds,cs_ttl_mdage,handset,data_device_age,equip_age,bill_data_usg_m03,data_usage_amt
3717319,0,53,other,Retail,111,"$22,700 ",Pacific,CA,"72,994",49.69,50.31,"21,334",26,Apple,563,26,884,4
2695240,0,62,near prime,Indirect,313,"$22,900 ",South,AL,"19,675",48.86,51.14,"7,644",37,Motorola,"1,851",3,"4,120",2
3612161,0,42,near prime,National Sales,132,"$44,100 ",Mid Atlantic,NY,"3,444",49.07,50.93,"1,348",44,Samsung,,23,952,20
628308,0,42,prime,Indirect,212,"$16,200 ",South,GA,"31,636",49.9,50.1,"11,454",32,LG,"1,357",35,"1,794",48
1882011,0,51,other,Branded 3rd Party Retail,221,"$18,000 ",Pacific,CA,"44,432",49.35,50.65,"13,165",35,Apple,,24,"1,925",1
2422398,0,46,prime,Retail,331,"$29,300 ",Great Lakes,OH,"22,512",48.91,51.09,"8,809",33,Apple,982,3,"5,891",29
3645989,0,46,prime,Retail,313,"$21,800 ",Pacific,CA,"29,322",47.62,52.38,"13,899",50,Apple,982,38,"2,641",1
1766815,0,42,near prime,National Sales,111,"$16,300 ",Pacific,CA,"11,455",50.45,49.55,"3,170",26,Apple,847,0,86,18
1941421,0,57,risky,National Sales,212,"$18,000 ",Mid Atlantic,MD,"48,901",46.51,53.49,"18,134",35,Apple,"1,774",27,"4,442",14
1870946,0,46,prime,Direct,311,"$22,300 ",Pacific,WA,"12,919",50.07,49.93,"3,810",28,Samsung,"1,109",19,"6,909",3
1178117,0,60,near prime,National Sales,132,"$29,100 ",Great Lakes,IN,"12,728",47.86,52.14,"5,329",39,Samsung,882,34,"1,078",12
2405527,0,39,other,National Sales,123,"$13,900 ",South,FL,"49,279",47.7,52.3,"16,665",31,Apple,226,1,"1,586",4
3585207,0,64,near prime,Retail,331,"$20,700 ",Greater Texas,AR,"27,378",46.01,53.99,"10,032",31,Apple,"1,248",24,-109,4
2436813,0,50,prime,Branded 3rd Party Retail,112,"$29,400 ",South,NC,"17,732",49.21,50.79,"6,049",36,Apple,,20,659,2
3979169,0,22,near prime,Retail,311,"$25,800 ",South,NC,"19,181",49.23,50.77,"7,832",37,Samsung,124,4,348,22
1003419,0,38,near prime,Retail,332,"$24,500 ",Great Lakes,IN,"22,790",52.94,47.06,"8,137",36,Apple,574,0,"2,788",22
3829453,0,32,prime,Indirect,113,"$14,400 ",Mid Atlantic,WV,"46,413",46.68,53.32,"19,306",41,Apple,"1,935",20,"1,005",2
513532,0,44,near prime,Retail,212,"$11,100 ",Pacific,CA,"6,766",46.72,53.28,"3,342",43,Apple,346,2,-143,61
126889,0,50,prime,Branded 3rd Party Retail,322,"$21,000 ",Mid Atlantic,PA,"57,255",47.34,52.66,"23,471",41,Apple,,21,"-1,727",1
2585829,0,56,prime,National Sales,321,"$29,600 ",New England,MA,"24,158",46.68,53.32,"9,714",40,Apple,"1,361",0,"1,741",22
1543875,1,48,near prime,National Sales,221,"$43,800 ",South,FL,"32,464",47.34,52.66,"11,817",33,LG,"1,963",5,"2,526",31
242470,0,35,near prime,Retail,231,"$17,700 ",Pacific,CA,"48,645",49.69,50.31,"16,579",25,Samsung,"1,083",1,664,68
1118993,1,27,prime,Indirect,133,"$29,900 ",Mtn West,CO,"28,211",49.84,50.16,"10,422",37,Samsung,"1,289",0,"2,123",12
1163757,0,40,prime,National Sales,122,"$45,400 ",Great Lakes,WI,"31,412",50.07,49.93,"10,882",36,Apple,126,41,"1,157",4
857996,0,29,prime,Retail,321,"$29,500 ",Mid Atlantic,VA,"15,805",49.62,50.38,"5,884",36,Apple,"2,022",5,"1,515",4
3288232,0,32,near prime,Indirect,222,"$43,700 ",New England,MA,"26,787",49.06,50.94,"9,067",30,Samsung,453,4,"1,304",1
1422991,0,46,prime,Retail,112,"$30,000 ",South,FL,"40,457",53.84,46.16,"13,477",30,Apple,982,1,-444,2
3808530,0,45,near prime,Indirect,312,"$21,200 ",South,GA,"40,233",50.73,49.27,"13,605",32,Apple,3,21,"2,938",14
1446074,0,48,near prime,Retail,213,"$45,100 ",South,FL,"34,230",54.69,45.31,"14,527",39,Nokia,"1,680",2,528,19
1613899,0,40,prime,Retail,121,"$44,500 ",South,AL,"15,540",46.15,53.85,"6,039",37,Samsung,"2,069",27,"1,748",1
1782667,0,37,near prime,Retail,231,"$17,300 ",Pacific,CA,"44,651",48.1,51.9,"18,695",38,Samsung,417,2,"1,574",2
2480845,0,28,prime,Indirect,222,"$43,500 ",South,NC,"33,905",49.32,50.68,"12,843",35,Samsung,229,22,"1,924",16
520096,0,44,prime,Indirect,223,"$18,800 ",South,NC,"15,708",48.71,51.29,"5,749",32,Apple,20,3,"2,725",3
2017607,0,43,near prime,Retail,213,"$17,900 ",Great Lakes,IL,"50,548",50.98,49.02,"29,268",32,Apple,"1,710",5,-494,2
454798,0,25,near prime,Retail,232,"$45,100 ",Pacific,CA,"26,565",47.04,52.96,"11,156",37,Samsung,971,4,"2,078",2
179197,0,44,near prime,Indirect,112,"$44,400 ",Southwest,UT,"43,685",48.75,51.25,"14,197",32,HTC,292,36,"1,195",2
997852,0,52,near prime,Retail,323,"$25,900 ",Great Lakes,OH,"33,612",44.97,55.03,"13,344",39,HTC,,36,"2,160",3
3635641,0,58,prime,National Sales,322,"$25,800 ",Great Lakes,WI,"31,412",50.07,49.93,"10,882",36,Apple,-50,19,"2,608",4
728964,0,32,near prime,Indirect,232,"$17,500 ",Pacific,WA,"34,456",48.67,51.33,"13,519",39,Samsung,"2,127",31,"4,955",3
837767,0,46,prime,Retail,113,"$29,500 ",New England,CT,"29,274",47,53,"12,006",42,Apple,982,20,"1,566",5
3315239,0,89,prime,Retail,311,"$23,400 ",South,TN,"26,386",48.82,51.18,"10,426",37,Apple,982,22,"2,470",2
3936428,1,63,near prime,National Sales,312,"$20,900 ",South,AL,"24,853",45.01,54.99,"9,186",32,Nokia,394,26,"2,290",15
2663768,1,25,other,Retail,322,"$21,500 ",Mid Atlantic,VA,"39,431",50.68,49.32,"13,160",34,Apple,209,29,"2,892",4
3236539,0,28,other,Retail,133,"$17,700 ",Southwest,NV,"32,441",49.04,50.96,"11,493",34,Apple,,43,"5,744",5
3870773,0,46,near prime,Retail,312,"$24,000 ",Great Lakes,OH,"50,412",49.37,50.63,"19,203",36,Apple,"1,519",37,"4,369",2
3869031,0,31,other,Retail,323,"$25,900 ",Midwest,MO,"8,567",50.12,49.88,"5,559",34,Samsung,57,8,"1,689",27
1491305,1,23,near prime,Branded 3rd Party Retail,123,"$43,600 ",Great Lakes,IL,"5,630",47.53,52.47,"2,302",41,Apple,356,24,"2,327",3
3211076,0,29,other,National Sales,321,"$46,700 ",Pacific,CA,"103,211",49.48,50.52,"26,860",30,Apple,359,21,"2,216",63
86397,0,30,prime,Indirect,122,"$45,700 ",Great Lakes,IN,"17,490",47.64,52.36,"7,244",33,Samsung,949,28,"1,271",11
2163933,0,54,near prime,National Sales,312,"$24,400 ",Pacific,CA,"23,426",47.97,52.03,"8,321",38,Apple,"1,481",30,"1,308",25
3541330,0,60,near prime,Branded 3rd Party Retail,331,"$33,400 ",Great Lakes,OH,"2,441",50.84,49.16,801,34,Apple,,3,"4,006",11
1606074,0,46,prime,Retail,322,"$23,900 ",New England,MA,"9,884",48.67,51.33,"4,033",39,Apple,982,5,"3,233",58
3286380,0,46,prime,Retail,231,"$44,900 ",Mid Atlantic,NY,"4,402",48.68,51.32,"1,736",39,Apple,982,24,"4,074",3
3977379,0,44,other,National Sales,332,"$30,300 ",New England,VT,"3,342",48.77,51.23,"1,429",45,LG,,3,"4,271",4
74596,1,29,near prime,National Sales,111,"$29,800 ",Midwest,MO,"20,025",48.08,51.92,"7,969",43,Samsung,,35,558,29
751141,0,67,near prime,National Sales,213,"$44,900 ",South,FL,"17,638",52.06,47.94,"6,616",36,Apple,"1,982",36,"-1,622",65
84009,0,29,prime,National Sales,122,"$43,600 ",Greater Texas,TX,"5,158",50.21,49.79,"1,768",33,Apple,371,35,541,18
1530967,0,57,prime,Indirect,121,"$29,700 ",Greater Texas,TX,"1,196",48.75,51.25,489,40,Apple,"1,995",39,6,25
99952,1,86,prime,Branded 3rd Party Retail,323,"$24,500 ",South,GA,"26,924",49.76,50.24,"8,902",34,Apple,94,27,407,29
494424,0,53,near prime,Retail,222,"$18,400 ",Great Lakes,IL,,NA,NA,,NA,LG,"1,643",26,"2,111",2
3228300,0,48,near prime,Indirect,113,"$34,100 ",South,MS,"21,401",45.33,54.67,"8,317",35,Samsung,335,26,"1,580",4
194381,0,38,other,Branded 3rd Party Retail,233,"$13,800 ",Great Lakes,OH,"31,648",46.91,53.09,"14,095",40,LG,167,35,"3,418",4
167655,1,38,near prime,Retail,131,"$19,900 ",Pacific,CA,"25,553",48.84,51.16,"10,862",43,Apple,574,3,"4,626",3
3748117,0,58,prime,Branded 3rd Party Retail,111,"$29,900 ",Greater Texas,AR,"4,366",48.01,51.99,"1,764",36,Apple,563,30,379,2
2371691,0,49,near prime,Indirect,221,"$16,600 ",Great Lakes,MI,"30,789",50.72,49.28,"11,014",36,LG,"1,157",2,"1,418",5
2740128,0,23,prime,Retail,221,"$18,200 ",Midwest,MO,"3,606",51.22,48.78,"1,296",36,Samsung,"1,228",0,"1,284",51
2634297,0,46,prime,Retail,212,"$18,700 ",Mtn West,ID,"2,715",53.48,46.52,941,35,Apple,982,33,"2,140",24
530049,0,44,near prime,National Sales,113,"$30,800 ",Great Lakes,OH,"47,231",47.23,52.77,"19,199",36,LG,347,3,"1,098",2
75133,0,60,prime,Indirect,212,"$18,700 ",Mid Atlantic,PA,"31,083",47.01,52.99,"13,365",40,LG,"1,281",2,"1,441",1
2742198,0,60,prime,Indirect,313,"$58,400 ",South,FL,"26,409",46.51,53.49,"12,866",53,Samsung,"1,321",36,-540,5
911573,0,22,near prime,National Sales,312,"$47,500 ",Mtn West,ID,"25,597",47.38,52.62,"6,617",21,Apple,317,21,"3,227",5
1973953,0,34,prime,Retail,332,"$48,900 ",Greater Texas,LA,"9,070",47.51,52.49,"3,202",34,Samsung,398,30,"1,408",5
1279869,0,75,prime,Indirect,311,"$20,600 ",Pacific,CA,899,53.06,46.94,291,38,LG,0,4,"2,519",25
186101,0,24,near prime,National Sales,233,"$18,700 ",Mid Atlantic,MD,"28,561",48.66,51.34,"9,702",34,HTC,"1,583",7,"1,888",3
3121611,0,49,near prime,Indirect,323,"$22,900 ",Mid Atlantic,PA,"6,898",48.99,51.01,"2,504",36,Apple,"1,766",35,"3,592",49
1590684,0,38,near prime,Retail,123,"$55,800 ",Pacific,OR,"4,768",48.91,51.09,"2,145",48,Apple,574,40,212,4
86202,0,49,prime,National Sales,111,"$29,600 ",Greater Texas,OK,"18,542",47.96,52.04,"7,560",35,Samsung,"2,208",30,339,40
3545593,0,46,prime,Retail,131,"$29,600 ",Southwest,NM,"54,424",49.44,50.56,"18,009",33,Apple,982,18,"6,596",3
1927451,0,46,prime,Retail,122,"$30,800 ",Mid Atlantic,NJ,"22,578",47.5,52.5,"8,397",40,Apple,982,24,"1,754",4
246026,0,53,prime,National Sales,211,"$43,700 ",Great Lakes,IL,"43,730",49.44,50.56,"14,813",31,LG,302,30,"1,474",27
2660202,0,38,near prime,Retail,131,"$44,500 ",Pacific,CA,"10,170",51.93,48.07,"3,874",41,Apple,574,25,"2,113",16
674207,0,57,near prime,Retail,311,"$23,900 ",Mid Atlantic,MD,"6,584",49.07,50.93,"2,421",38,Nokia,78,3,"2,175",3
393372,0,46,prime,Retail,313,"$58,400 ",Greater Texas,TX,,NA,NA,,NA,Apple,982,1,"2,739",22
132794,1,26,risky,Indirect,232,"$19,300 ",Pacific,CA,"66,837",48.95,51.05,"17,470",31,Apple,"1,365",24,838,20
1693033,0,47,prime,Retail,222,"$19,000 ",Southwest,AZ,"4,440",50.81,49.19,"1,489",32,Apple,551,3,"1,151",2
3166493,0,51,other,National Sales,232,"$17,600 ",Mid Atlantic,NY,"7,212",49.32,50.68,"2,542",40,Motorola,,21,"1,861",4
1476242,0,46,prime,Retail,231,"$13,900 ",South,AL,"4,156",50.1,49.9,"1,618",38,Apple,982,5,"4,785",2
1768899,0,51,near prime,Indirect,111,"$44,600 ",Midwest,MO,"25,498",48.69,51.31,"9,433",34,Apple,374,24,-3,2
3792893,0,29,near prime,Indirect,321,"$34,100 ",Southwest,UT,"34,976",49.69,50.31,"12,249",30,Samsung,589,20,"1,267",1
1582829,0,37,prime,Retail,313,"$73,500 ",Southwest,AZ,"32,297",50.55,49.45,"8,160",26,Motorola,888,3,"3,562",2
1362256,0,37,prime,Retail,321,"$22,800 ",Mtn West,CO,"29,881",49.63,50.37,"10,975",35,HTC,379,1,746,5
751357,0,21,near prime,Retail,132,"$13,900 ",Pacific,CA,"11,145",49.3,50.7,"3,906",33,Apple,662,39,35,4
2126754,0,60,prime,Branded 3rd Party Retail,313,"$31,500 ",New England,MA,"17,650",49.25,50.75,"7,276",37,Motorola,768,0,"1,777",26
3375311,0,50,prime,Retail,232,"$18,000 ",Great Lakes,OH,"40,268",48.37,51.63,"16,501",33,Samsung,"1,711",34,"1,572",52
1037775,0,27,near prime,Retail,133,"$32,100 ",Great Lakes,IN,"8,174",49.74,50.26,"3,079",38,HTC,11,37,599,4
551999,0,49,prime,Retail,333,"$49,400 ",South,KY,"9,319",48.86,51.14,"3,610",34,Apple,982,2,"8,533",17
1706470,0,46,prime,Retail,213,"$43,500 ",Mid Atlantic,NY,"71,308",50.46,49.54,"24,876",35,Apple,982,0,"2,516",4
3758290,0,55,prime,National Sales,313,"$29,900 ",Mid Atlantic,NY,"61,414",46.77,53.23,"33,854",39,Samsung,,37,"2,752",15
3956302,0,26,near prime,National Sales,112,"$43,700 ",South,SC,"10,225",49.1,50.9,"3,670",37,Samsung,286,20,"2,093",51
2906941,1,28,near prime,National Sales,232,"$45,500 ",Greater Texas,TX,"58,416",46.83,53.17,"18,696",31,Apple,"1,330",35,"1,426",2
3328366,0,53,prime,Branded 3rd Party Retail,333,"$49,800 ",South,AL,"12,945",48.81,51.19,"4,894",37,LG,0,23,"5,793",4
2713995,0,50,prime,Branded 3rd Party Retail,223,"$30,100 ",Mid Atlantic,NY,"106,154",44.73,55.27,"35,684",31,Apple,0,35,-512,28
79203,0,27,other,Indirect,212,"$16,800 ",Pacific,CA,"43,486",50.62,49.38,"10,412",30,LG,64,37,"1,441",24
1735362,0,44,other,National Sales,331,"$37,000 ",South,MS,"30,039",46.88,53.12,"10,800",32,Nokia,197,36,530,1
550755,0,39,other,Branded 3rd Party Retail,132,"$44,000 ",Mid Atlantic,PA,"21,485",42.09,57.91,"8,020",37,Apple,192,0,"1,971",4
1308478,0,50,prime,Retail,131,"$45,600 ",South,TN,"27,609",48,52,"13,148",37,Apple,805,14,"3,666",3
1874098,0,30,prime,National Sales,132,"$30,800 ",Mid Atlantic,NY,"6,917",48.16,51.84,"2,652",42,Apple,424,1,"1,368",5
1347890,0,61,prime,Retail,333,"$22,600 ",New England,VT,"6,306",49.97,50.03,"2,361",36,Samsung,609,26,"1,827",16
2331330,0,50,prime,Indirect,212,"$30,600 ",Pacific,OR,"46,382",48.97,51.03,"18,431",41,Apple,"2,169",5,"1,465",4
919053,0,45,prime,Indirect,333,"$36,400 ",Mtn West,WY,"15,840",49.94,50.06,"6,058",32,Samsung,"1,383",2,"2,859",19
1860486,0,36,prime,Retail,131,"$45,400 ",South,FL,"9,574",54.06,45.94,"3,284",35,Motorola,"2,008",1,"1,703",2
3146130,0,58,prime,Branded 3rd Party Retail,131,"$21,700 ",Great Lakes,OH,"35,907",47.52,52.48,"12,480",23,LG,444,0,"1,592",2
288255,0,30,other,Retail,312,"$22,600 ",Mid Atlantic,PA,"41,609",49.58,50.42,"14,748",36,LG,381,19,"-1,193",4
2192046,0,46,prime,Retail,233,"$43,300 ",Mid Atlantic,NY,"80,554",47.45,52.55,"30,599",40,Apple,982,2,"1,687",4
2194761,0,59,prime,National Sales,232,"$44,900 ",Greater Texas,TX,"30,679",49.12,50.88,"10,932",35,Nokia,,34,"1,313",5
164236,0,40,near prime,National Sales,233,"$45,600 ",South,KY,"12,343",48.33,51.67,"5,059",38,Apple,"1,899",36,"2,448",4
1589506,0,45,near prime,Retail,222,"$45,200 ",Midwest,ND,787,49.94,50.06,314,38,Apple,750,36,"1,000",4
2258161,0,46,prime,Retail,332,"$57,300 ",Great Lakes,IN,"8,003",51.37,48.63,"2,443",28,Apple,982,4,"2,296",27
2610472,1,33,near prime,Retail,213,"$44,200 ",New England,MA,"36,794",48.12,51.88,"9,906",22,Apple,"1,421",0,"1,540",18
760057,0,37,prime,Retail,113,"$34,400 ",Greater Texas,TX,"14,470",49.85,50.15,"5,969",44,HTC,26,26,"1,612",36
106395,0,76,other,Retail,323,"$29,600 ",New England,MA,"52,194",47.5,52.5,"23,770",37,LG,54,24,"1,530",39
209109,0,38,prime,National Sales,113,"$29,500 ",Great Lakes,IL,"20,571",46.81,53.19,"6,439",32,Samsung,"2,266",29,"1,060",58
1590976,0,59,other,Retail,131,"$22,800 ",Great Lakes,MN,"11,268",40.64,59.36,"6,378",52,LG,,22,"1,926",3
383345,1,53,prime,National Sales,131,"$31,000 ",Pacific,CA,"28,431",50.14,49.86,"8,903",30,Apple,370,3,"1,081",4
712742,0,33,near prime,Retail,323,"$30,500 ",South,GA,"32,135",47.83,52.17,"12,100",23,Samsung,502,30,996,5
1098602,0,42,prime,Branded 3rd Party Retail,332,"$43,500 ",Great Lakes,OH,"49,282",48.24,51.76,"19,184",38,Apple,565,37,"2,549",3
2401788,0,30,near prime,Retail,313,"$20,600 ",South,TN,"38,992",48.38,51.62,"16,389",40,Samsung,419,23,578,12
1952404,0,46,prime,Retail,112,"$45,100 ",Mid Atlantic,NY,"35,665",48.36,51.64,"13,844",38,Apple,982,41,"1,268",4
3137171,0,35,prime,Retail,133,"$29,000 ",Pacific,CA,"12,073",49.18,50.82,"3,659",28,HTC,"1,431",1,"2,691",2
3642639,0,44,prime,Retail,121,"$43,700 ",Great Lakes,MN,"27,282",54.44,45.56,"11,156",28,Apple,741,34,"1,415",13
9097,0,55,prime,Retail,313,"$37,300 ",New England,MA,"32,941",49.02,50.98,"12,976",34,Nokia,437,3,"3,151",14
1705107,0,75,prime,National Sales,112,"$43,700 ",New England,MA,"2,637",49.15,50.85,854,38,Apple,"1,773",22,"1,183",2
1268453,0,40,near prime,Indirect,233,"$44,400 ",Great Lakes,IL,"17,207",46.9,53.1,"7,162",41,Apple,358,36,"1,635",3
3781252,0,46,prime,Retail,231,"$17,100 ",South,TN,"16,141",48.24,51.76,"6,156",35,Apple,982,31,"2,759",14
928688,0,35,near prime,Retail,112,"$11,100 ",Mid Atlantic,PA,"46,706",48.93,51.07,"17,256",34,Apple,337,1,454,16
3792948,0,43,prime,Indirect,313,"$30,300 ",Mid Atlantic,MD,"24,079",49.45,50.55,"8,617",33,Apple,"2,327",23,"1,960",12
3867945,1,43,near prime,National Sales,212,"$13,800 ",Pacific,CA,"17,485",49.1,50.9,"7,345",34,Apple,"1,230",1,"2,887",5
2872875,0,83,prime,Indirect,311,"$31,200 ",South,AL,"2,222",50.23,49.77,887,37,Samsung,"1,069",24,"2,176",57
1321125,0,41,near prime,Retail,112,"$28,900 ",Mtn West,ID,"12,595",60.15,39.85,"3,260",30,Apple,759,19,"1,712",23
3811562,0,46,prime,Retail,333,"$44,400 ",Southwest,NM,,NA,NA,,NA,Apple,982,21,"4,297",19
2568079,0,41,near prime,National Sales,121,"$45,400 ",Greater Texas,AR,"35,308",47.69,52.31,"13,964",38,Apple,416,1,"1,870",3
804523,0,24,near prime,National Sales,122,"$44,900 ",Great Lakes,IL,"1,249",48.76,51.24,477,39,Samsung,"1,456",4,633,20
692050,0,49,prime,Indirect,131,"$43,900 ",Mid Atlantic,VA,"14,312",46.03,53.97,"5,848",41,HTC,66,23,"2,188",21
3996360,0,37,near prime,Retail,331,"$35,300 ",South,TN,"7,713",50.14,49.86,"2,763",33,Samsung,"2,600",2,"2,502",17
2881620,0,29,prime,Retail,332,"$20,200 ",Pacific,CA,"28,401",47.45,52.55,"11,610",44,Samsung,"1,618",25,"3,059",21
95341,0,48,prime,Retail,212,"$43,300 ",South,NC,"27,062",48.23,51.77,"10,987",40,HTC,409,22,"3,826",18
3634046,0,34,prime,Retail,112,"$44,300 ",Midwest,NE,"8,004",49.8,50.2,"3,090",37,Apple,"2,421",23,204,25
482809,1,63,prime,Retail,122,"$29,900 ",Great Lakes,MN,"2,462",50.85,49.15,932,38,Apple,982,1,109,1
1892661,0,22,near prime,Retail,122,"$45,400 ",South,SC,"33,198",45.57,54.43,"11,905",31,Apple,115,28,"1,047",14
505685,0,46,prime,Retail,323,"$41,900 ",Midwest,SD,"1,168",49.91,50.09,426,39,Apple,982,39,"2,365",22
1019176,1,39,near prime,National Sales,123,"$44,100 ",Pacific,CA,"66,734",49.72,50.28,"20,026",32,Samsung,"1,173",0,"2,078",19
86588,1,51,near prime,Indirect,111,"$30,600 ",Mtn West,CO,"43,236",53.15,46.85,"13,906",28,Samsung,"2,170",37,646,20
424412,0,46,prime,Retail,323,"$28,500 ",Mid Atlantic,PA,"3,911",49.27,50.73,"1,467",37,Apple,982,2,"2,938",2
3654161,0,74,near prime,Retail,311,"$24,600 ",Pacific,CA,"23,995",49.03,50.97,"9,185",42,Apple,574,5,567,2
2855293,0,31,prime,Indirect,131,"$44,800 ",South,FL,"19,840",51.49,48.51,"7,833",38,Samsung,"2,240",3,"1,893",3
2050695,0,52,prime,Indirect,311,"$73,600 ",Mid Atlantic,NJ,"42,891",48.64,51.36,"14,066",32,Apple,"1,653",0,507,16
274859,0,29,prime,Indirect,122,"$14,100 ",Mid Atlantic,NY,"13,366",47.88,52.12,"4,537",40,Motorola,"2,002",0,"2,003",15
652060,0,69,prime,Indirect,232,"$19,300 ",Pacific,CA,"74,222",53.04,46.96,"22,690",31,Motorola,"1,376",33,"1,686",3
1729999,1,35,prime,National Sales,112,"$29,600 ",Great Lakes,IL,"24,807",49.34,50.66,"10,087",40,Apple,839,33,"1,163",4
3554738,0,46,prime,Retail,231,"$17,400 ",Great Lakes,MI,"4,632",49.46,50.54,"1,692",38,Apple,982,4,"1,201",2
3499166,0,48,near prime,National Sales,213,"$44,400 ",Great Lakes,WI,"2,902",51.65,48.35,"1,092",39,Nokia,0,24,554,64
150490,0,62,prime,Retail,313,"$54,100 ",Midwest,MO,"30,222",47.85,52.15,"11,255",28,Samsung,"1,156",21,"1,173",2
1305149,0,23,near prime,Indirect,111,"$45,100 ",Great Lakes,MN,,NA,NA,,NA,Samsung,775,4,296,2
3384776,0,50,prime,Retail,333,"$30,500 ",Greater Texas,TX,"76,146",50.6,49.4,"28,311",28,Apple,982,21,"3,782",3
2377980,0,46,prime,Retail,333,"$22,600 ",South,MS,"11,583",48.37,51.63,"4,517",36,Apple,982,3,"4,599",3
2002384,0,43,near prime,National Sales,231,"$29,700 ",South,KY,"16,094",49.33,50.67,"5,637",35,Apple,893,32,381,3
3500147,1,58,prime,National Sales,131,"$14,400 ",South,SC,"17,546",48.9,51.1,"7,198",41,Apple,"1,784",27,"2,517",29
3343111,0,55,prime,Retail,121,"$29,600 ",Mid Atlantic,WV,"7,331",48.72,51.28,"2,813",36,Apple,255,32,401,23
2403478,0,69,prime,National Sales,231,"$44,100 ",Pacific,CA,"27,897",52.42,47.58,"13,843",39,Apple,,13,"1,031",53
1272547,0,32,near prime,Indirect,133,"$13,900 ",Great Lakes,WI,"1,761",51.56,48.44,662,38,LG,"1,946",23,"2,157",1
1153097,0,60,near prime,Retail,232,"$44,800 ",Pacific,CA,"67,213",49.18,50.82,"19,790",26,Apple,"1,553",22,149,4
3128676,0,55,near prime,National Sales,121,"$45,200 ",Great Lakes,MI,"16,200",49.43,50.57,"6,557",44,LG,468,21,"1,693",4
1366126,0,55,near prime,Indirect,312,"$24,100 ",South,NC,"39,088",48.46,51.54,"15,458",38,Apple,0,5,977,2
531245,0,49,prime,Retail,223,"$43,500 ",Midwest,IA,"2,501",50.22,49.78,944,36,Apple,982,1,"2,308",3
1275233,0,37,near prime,Retail,131,"$43,900 ",Great Lakes,IN,"4,270",51.1,48.9,"1,584",36,Nokia,647,21,"1,099",36
856615,1,62,prime,Indirect,231,"$44,500 ",Great Lakes,MN,"30,311",49.84,50.16,"11,026",38,Apple,"1,661",23,"1,929",13
3783786,0,27,prime,National Sales,222,"$44,500 ",Mid Atlantic,NJ,"45,106",46.96,53.04,"16,572",39,Apple,713,2,"2,664",2
395728,0,60,prime,Retail,313,"$25,200 ",Southwest,NM,"37,711",49.24,50.76,"16,492",34,LG,"2,600",1,"7,412",2
1426903,0,60,prime,Retail,322,"$24,200 ",Great Lakes,MI,,NA,NA,,NA,Apple,950,28,"3,276",58
3818665,0,30,near prime,National Sales,133,"$29,400 ",Mid Atlantic,NJ,"58,542",45.88,54.12,"20,185",33,Apple,316,37,"3,245",4
3193511,0,56,prime,Retail,231,"$30,200 ",South,KY,"4,482",50.78,49.22,"1,549",37,Samsung,"1,748",31,"1,434",5
981754,0,51,near prime,Indirect,123,"$29,600 ",Southwest,NV,"2,297",51.15,48.85,816,43,Apple,"1,592",5,"1,466",17
3881736,1,51,prime,National Sales,332,"$22,800 ",South,GA,"8,864",49.09,50.91,"3,263",34,Apple,577,24,-126,4
2197620,0,46,prime,Retail,132,"$19,200 ",Greater Texas,TX,"12,370",49.63,50.37,"4,289",36,Apple,982,27,975,5
1636561,1,46,prime,Retail,121,"$44,000 ",South,KY,"44,086",48.55,51.45,"18,439",36,Apple,982,36,468,3
3521727,0,43,near prime,National Sales,231,"$18,900 ",South,SC,"22,120",44.86,55.14,"8,844",36,Apple,893,35,"3,744",25
1468983,0,57,near prime,Retail,322,"$37,000 ",Mid Atlantic,NY,"38,450",48.57,51.43,"14,142",37,Apple,698,25,"-1,076",10
2575096,0,38,prime,Retail,112,"$29,900 ",Greater Texas,TX,"12,731",48.14,51.86,"4,587",36,Apple,"1,065",1,744,18
793461,0,43,prime,National Sales,231,"$11,200 ",Mid Atlantic,NJ,"14,427",49.43,50.57,"5,350",37,Nokia,"1,505",1,732,53
3713735,0,54,prime,Retail,121,"$71,300 ",Mid Atlantic,VA,"19,000",50.97,49.03,"5,989",36,Apple,982,0,464,1
555813,0,59,near prime,National Sales,313,"$34,900 ",South,AL,"19,675",48.86,51.14,"7,644",37,Apple,843,28,"2,439",20
1678386,0,46,prime,Retail,321,"$22,400 ",Great Lakes,IN,"29,944",49.13,50.87,"11,645",33,Apple,982,25,899,61
1655446,0,50,prime,National Sales,123,"$45,300 ",Midwest,MO,"2,002",49.4,50.6,804,39,LG,37,31,908,2
85418,1,63,prime,Indirect,331,"$36,000 ",South,NC,"5,826",50.17,49.83,"2,216",36,Apple,"1,109",18,"3,643",1
399433,1,75,prime,Indirect,111,"$45,500 ",Mtn West,CO,"36,363",51.96,48.04,"15,586",35,Apple,"1,944",40,369,11
